id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,some_place,b1,b2,b3,b4,b5,b6,db1,db2,db3,db4,db5,db6
995,1688,NA,NA,1819,1920,us ug,Belong,Some Place,Green,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
997,596,NA,NA,1617,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,7246,NA,NA,1920,1920,us ug,Belong,Some Place,Starbucks,Fishbowl,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,2560,NA,NA,1819,1920,us ug,Belong,Some Place,BallroomTerrace,Starbucks,ClubSports,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,4880,NA,NA,1920,1920,us ug,Belong,Some Place,Chipotle,Panda,Townshends,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,706,NA,NA,1617,1920,us ug,Belong,Some Place,Courtyard,Green,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,6746,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Womens,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,1483,NA,NA,1718,1920,us ug,Belong,Some Place,Mills,Fishbowl,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005,6991,NA,NA,1920,1920,us ug,Belong,Some Place,Courtyard,Green,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1170,NA,NA,1718,1920,us ug,Belong,Some Place,Fishbowl,Green,ROAR,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,3963,NA,NA,1819,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,3551,NA,NA,1819,1920,us ug,Belong,Some Place,Courtyard,FreshMarket,DuckNest,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,8296,NA,NA,1920,1920,us ug,Belong,Some Place,Green,FreshMarket,OtherGg,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,1074,NA,NA,1617,1920,us ug,Belong,Some Place,StairsG,FallingSky,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,2447,NA,NA,1819,1920,us ug,Belong,Some Place,TaylorLounge,Fishbowl,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,6714,NA,NA,1920,1920,us ug,Belong,Some Place,DuckStore,Veterans,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,3556,NA,NA,1819,1920,us ug,Belong,Some Place,LGBTQA3,Womens,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,1100,NA,NA,1617,1920,us ug,Belong,Some Place,OtherL3b,MCC,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,5688,NA,NA,1920,1920,us ug,Belong,Some Place,EastLounge,Green,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,1561,NA,NA,1819,1920,us ug,Belong,Some Place,OtherL2a,Hallway2,Mills,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,3518,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Green,KWVA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,7108,NA,NA,1920,1920,us ug,Belong,Some Place,Ballroom,Green,JambaJuice,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,2272,NA,NA,1819,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,6883,NA,NA,1920,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,678,NA,NA,1617,1920,us ug,Belong,Some Place,McMillan,Hallway1,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,3712,NA,NA,1819,1920,us ug,Belong,Some Place,Green,LGBTQA3,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,5148,NA,NA,1920,1920,us ug,Belong,Some Place,Green,Craft,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,7785,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Green,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,959,NA,NA,1617,1920,us ug,Belong,Some Place,TaylorLounge,Womens,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,912,NA,NA,1617,1920,us ug,Belong,Some Place,Redwood,LGBTQA3,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,4105,NA,NA,1819,1920,us ug,Belong,Some Place,Redwood,Ballroom,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,1367,NA,NA,1718,1920,us ug,Belong,Some Place,Patio,Craft,OtherGc,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,3753,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Green,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,2740,NA,NA,1819,1920,us ug,Belong,Some Place,Amphitheater,Green,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,717,NA,NA,1617,1920,us ug,Belong,Some Place,Amphitheater,StairsG,FreshMarket,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,1235,NA,NA,1718,1920,us ug,Belong,Some Place,Green,Craft,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,4757,NA,NA,1920,1920,us ug,Belong,Some Place,Redwood,Ballroom,DuckNest,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,2627,NA,NA,1819,1920,us ug,Belong,Some Place,Womens,DuckNest,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,5236,NA,NA,1920,1920,us ug,Belong,Some Place,Cedar,OtherL2b,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,6782,NA,NA,1920,1920,us ug,Belong,Some Place,Holden,DuckNest,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,7844,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,JambaJuice,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,5504,NA,NA,1920,1920,us ug,Belong,Some Place,LGBTQA3,Womens,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,2262,NA,NA,1819,1920,us ug,Belong,Some Place,Mills,OP,PizzeriaKitchen,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,7526,NA,NA,1920,1920,us ug,Belong,Some Place,TaylorLounge,Womens,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,2095,NA,NA,1819,1920,us ug,Belong,Some Place,Ballroom,Other1d,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,1261,NA,NA,1718,1920,us ug,Belong,Some Place,Redwood,Fishbowl,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,882,NA,NA,1617,1920,us ug,Belong,Some Place,DuckNest,Craft,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,3398,NA,NA,1819,1920,us ug,Belong,Some Place,CraterLakeSouth,Green,Other1d,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,3462,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Green,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,7648,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Other1d,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1211,NA,NA,1718,1920,us ug,Belong,Some Place,Emerald,Fishbowl,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,7832,NA,NA,1920,1920,us ug,Belong,Some Place,Green,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,2561,NA,NA,1819,1920,us ug,Belong,Some Place,Hallway1,Green,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,884,NA,NA,1617,1920,us ug,Belong,Some Place,Emerald,Fishbowl,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,5682,NA,NA,1920,1920,us ug,Belong,Some Place,Courtyard,Green,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,8097,NA,NA,1920,1920,us ug,Belong,Some Place,KWVA,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,689,NA,NA,1617,1920,us ug,Belong,Some Place,Fishbowl,Patio,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,3533,NA,NA,1819,1920,us ug,Belong,Some Place,Womens,OLounge,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,7264,NA,NA,1920,1920,us ug,Belong,Some Place,MCC,Other1f,Esports,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,4675,NA,NA,1920,1920,us ug,Belong,Some Place,Green,ClubSports,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,1309,NA,NA,1718,1920,us ug,Belong,Some Place,Green,AtriumEast,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,2264,NA,NA,1819,1920,us ug,Belong,Some Place,TaylorLounge,Hallway1,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,1176,NA,NA,1718,1920,us ug,Belong,Some Place,Mills,MCC,ClubSports,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,2869,NA,NA,1819,1920,us ug,Belong,Some Place,McMillan,Fishbowl,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,2517,NA,NA,1819,1920,us ug,Belong,Some Place,Mills,MCC,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,746,NA,NA,1617,1920,us ug,Belong,Some Place,Mills,Fishbowl,ASUO,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,1914,NA,NA,1819,1920,us ug,Belong,Some Place,CSIR,Fishbowl,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,6434,NA,NA,1920,1920,us ug,Belong,Some Place,MCC,Womens,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1227,NA,NA,1718,1920,us ug,Belong,Some Place,McMillan,TaylorLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,2920,NA,NA,1819,1920,us ug,Belong,Some Place,Craft,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,1061,NA,NA,1617,1920,us ug,Belong,Some Place,MCC,Green,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,6198,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Green,OtherGa,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,622,NA,NA,1617,1920,us ug,Belong,Some Place,Starbucks,Fishbowl,FSL,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,6558,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,AtriumEast,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,2930,NA,NA,1819,1920,us ug,Belong,Some Place,Other1d,LGBTQA3,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,2453,NA,NA,1819,1920,us ug,Belong,Some Place,TaylorLounge,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,6418,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Green,FSL,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,863,NA,NA,1617,1920,us ug,Belong,Some Place,McMillan,Green,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,1616,NA,NA,1819,1920,us ug,Belong,Some Place,FallingSky,Craft,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,1169,NA,NA,1718,1920,us ug,Belong,Some Place,Emerald,Fishbowl,KWVA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,7016,NA,NA,1920,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,6435,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,OLounge,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,627,NA,NA,1617,1920,us ug,Belong,Some Place,EastLounge,Holden,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,1592,NA,NA,1819,1920,us ug,Belong,Some Place,TaylorLounge,Green,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
1138,7940,NA,NA,1920,1920,us ug,Belong,Some Place,Mills,DuckNest,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1139,3308,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,ComputerLab,OtherGc,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,1374,NA,NA,1718,1920,us ug,Belong,Some Place,Fishbowl,Green,ASUO,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,6346,NA,NA,1920,1920,us ug,Belong,Some Place,TaylorLounge,Fishbowl,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,2076,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Courtyard,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,1371,NA,NA,1718,1920,us ug,Belong,Some Place,DuckStore,FreshMarket,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,1298,NA,NA,1718,1920,us ug,Belong,Some Place,ClubSports,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,876,NA,NA,1617,1920,us ug,Belong,Some Place,Fishbowl,Green,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,5207,NA,NA,1920,1920,us ug,Belong,Some Place,MCC,LGBTQA3,OtherGc,NA,NA,NA,NA,NA,NA,NA,NA,NA
972,3156,NA,NA,1819,1920,us ug,Belong,Some Place,LGBTQA3,Womens,SSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,3162,NA,NA,1819,1920,us ug,Belong,Some Place,Womens,OLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,7873,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Womens,DuckNest,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,5844,NA,NA,1920,1920,us ug,Belong,Some Place,Courtyard,DuckNest,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,1064,NA,NA,1617,1920,us ug,Belong,Some Place,Fishbowl,FreshMarket,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,7447,NA,NA,1920,1920,us ug,Belong,Some Place,Green,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159,6589,NA,NA,1920,1920,us ug,Belong,Some Place,Patio,LGBTQA3,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,1500,NA,NA,1718,1920,us ug,Belong,Some Place,Fishbowl,Courtyard,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,4782,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Green,ASUO,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162,7111,NA,NA,1920,1920,us ug,Belong,Some Place,StudentLounge,OLounge,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,1236,NA,NA,1718,1920,us ug,Belong,Some Place,Redwood,Ballroom,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,8355,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Chipotle,Patio,NA,NA,NA,NA,NA,NA,NA,NA,NA
1166,5452,NA,NA,1920,1920,us ug,Belong,Some Place,Redwood,Green,DuckNest,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,2156,NA,NA,1819,1920,us ug,Belong,Some Place,TaylorLounge,OLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1168,1839,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Green,StairsG,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,4124,NA,NA,1819,1920,us ug,Belong,Some Place,Green,LGBTQA3,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,7423,NA,NA,1920,1920,us ug,Belong,Some Place,Mills,MCC,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,8247,NA,NA,1920,1920,us ug,Belong,Some Place,Courtyard,JambaJuice,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,3241,NA,NA,1819,1920,us ug,Belong,Some Place,Mills,ISG,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,1090,NA,NA,1617,1920,us ug,Belong,Some Place,MCC,Courtyard,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,6681,NA,NA,1920,1920,us ug,Belong,Some Place,FreshMarket,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,806,NA,NA,1617,1920,us ug,Belong,Some Place,Fishbowl,FallingSky,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,5907,NA,NA,1920,1920,us ug,Belong,Some Place,Courtyard,Green,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,3291,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,JambaJuice,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,2559,NA,NA,1819,1920,us ug,Belong,Some Place,Green,Womens,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,1454,NA,NA,1718,1920,us ug,Belong,Some Place,Mills,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,6019,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Panda,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,5701,NA,NA,1920,1920,us ug,Belong,Some Place,Green,OLounge,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,5214,NA,NA,1920,1920,us ug,Belong,Some Place,MCC,DuckStore,OtherGf,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,2706,NA,NA,1819,1920,us ug,Belong,Some Place,Hallway2,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,2163,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,FreshMarket,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,1249,NA,NA,1718,1920,us ug,Belong,Some Place,Fishbowl,Subway,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,1262,NA,NA,1718,1920,us ug,Belong,Some Place,Fishbowl,Courtyard,StairsG,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,6581,NA,NA,1920,1920,us ug,Belong,Some Place,MCC,Courtyard,Other1f,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,572,NA,NA,1617,1920,us ug,Belong,Some Place,Fishbowl,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,447,NA,NA,1516,1920,us ug,Belong,Some Place,StairsG,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,1311,NA,NA,1718,1920,us ug,Belong,Some Place,Fishbowl,Patio,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,4315,NA,NA,1819,1920,us ug,Belong,Some Place,LGBTQA3,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,567,NA,NA,1617,1920,us ug,Belong,Some Place,MCC,ASUO,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,5253,NA,NA,1920,1920,us ug,Belong,Some Place,LGBTQA3,OLounge,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,8370,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,3302,NA,NA,1819,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,5060,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,AtriumSouth,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,5666,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Green,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,5013,NA,NA,1920,1920,us ug,Belong,Some Place,Courtyard,Green,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,7541,NA,NA,1920,1920,us ug,Belong,Some Place,Womens,OLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,974,NA,NA,1617,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,1366,NA,NA,1718,1920,us ug,Belong,Some Place,Fishbowl,FallingSky,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,7466,NA,NA,1920,1920,us ug,Belong,Some Place,McMillan,Green,Townshends,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,5099,NA,NA,1920,1920,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,6329,NA,NA,1920,1920,us ug,Belong,Some Place,Redwood,MCC,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,5604,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,OLounge,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,1980,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,FallingSky,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,6970,NA,NA,1920,1920,us ug,Belong,Some Place,Toxic,Womens,FSL,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,2808,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Green,DuckNest,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1413,NA,NA,1718,1920,us ug,Belong,Some Place,Womens,FallingSky,DuckNest,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,2849,NA,NA,1819,1920,us ug,Belong,Some Place,Womens,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,2967,NA,NA,1819,1920,us ug,Belong,Some Place,Courtyard,Womens,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,1556,NA,NA,1819,1920,us ug,Belong,Some Place,MCC,Fishbowl,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,2543,NA,NA,1819,1920,us ug,Belong,Some Place,Redwood,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,5830,NA,NA,1920,1920,us ug,Belong,Some Place,DuckStore,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,2124,NA,NA,1819,1920,us ug,Belong,Some Place,Amphitheater,OP,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,1399,NA,NA,1718,1920,us ug,Belong,Some Place,Fishbowl,Courtyard,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,8397,NA,NA,1920,1920,us ug,Belong,Some Place,MCC,OP,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,1321,NA,NA,1718,1920,us ug,Belong,Some Place,MCC,Green,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,751,NA,NA,1617,1920,us ug,Belong,Some Place,MCC,Womens,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,1945,NA,NA,1819,1920,us ug,Belong,Some Place,DuckStore,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,5583,NA,NA,1920,1920,us ug,Belong,Some Place,Mills,MCC,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,1653,NA,NA,1819,1920,us ug,Belong,Some Place,Mills,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,1998,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Green,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,1961,NA,NA,1819,1920,us ug,Belong,Some Place,Mills,MCC,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,7491,NA,NA,1920,1920,us ug,Belong,Some Place,EastLounge,FreshMarket,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,792,NA,NA,1617,1920,us ug,Belong,Some Place,Courtyard,Craft,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,2961,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Womens,ASUO,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,5786,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,ComputerLab,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,5431,NA,NA,1920,1920,us ug,Belong,Some Place,TaylorLounge,Green,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,5865,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,Courtyard,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,473,NA,NA,1516,1920,us ug,Belong,Some Place,Patio,OP,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,6584,NA,NA,1920,1920,us ug,Belong,Some Place,Mills,Green,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,7434,NA,NA,1920,1920,us ug,Belong,Some Place,MCC,Womens,ClubSports,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,8157,NA,NA,1920,1920,us ug,Belong,Some Place,Courtyard,FallingSky,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,6565,NA,NA,1920,1920,us ug,Belong,Some Place,Hallway2,EastLounge,Chipotle,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,548,NA,NA,1617,1920,us ug,Belong,Some Place,Green,ClubSports,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,4963,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,4377,NA,NA,1819,1920,us ug,Belong,Some Place,MCC,Chipotle,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,4309,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,DuckNest,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,3227,NA,NA,1819,1920,us ug,Belong,Some Place,Fishbowl,Green,FallingSky,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,6398,NA,NA,1920,1920,us ug,Belong,Some Place,Womens,FSL,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,3344,NA,NA,1819,1920,us ug,Belong,Some Place,Mills,Panda,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,2506,NA,NA,1819,1920,us ug,Belong,Some Place,Green,ClubSports,JambaJuice,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,1247,NA,NA,1718,1920,us ug,Belong,Some Place,Redwood,McMillan,Patio,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,5727,NA,NA,1920,1920,us ug,Belong,Some Place,Fishbowl,StairsG,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,7895,NA,NA,1920,1920,us ug,Belong,Some Place,Amphitheater,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,8127,NA,NA,1920,1920,us ug,Belong,Some Place,Mills,MCC,DuckNest,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,7758,NA,NA,1920,1920,us ug,Belong,Some Place,BallroomTerrace,Mills,Other1f,NA,NA,NA,NA,NA,NA,NA,NA,NA
